
[Name]
inner_tube inner_tube_inner_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Surface Heat Transfer Coefficient [ W m^-2 K^-1 ], Yplus
3.29197571e-02, 6.34594336e-02, 8.32415670e-02, 0.00000000e+00, 5.65347135e-01
3.25868130e-02, 6.33964017e-02, 8.32415223e-02, 0.00000000e+00, 4.84875441e-01
3.22588086e-02, 6.33126125e-02, 8.32414702e-02, 0.00000000e+00, 4.29080486e-01
3.19375619e-02, 6.32070079e-02, 8.32414255e-02, 0.00000000e+00, 4.13599253e-01
3.16236168e-02, 6.30824715e-02, 8.32413808e-02, 0.00000000e+00, 3.93493861e-01
3.13180871e-02, 6.29394203e-02, 8.32413360e-02, 0.00000000e+00, 3.77000391e-01
3.10232211e-02, 6.27766103e-02, 8.32412988e-02, 0.00000000e+00, 3.57945621e-01
3.07398234e-02, 6.25954941e-02, 8.32412690e-02, 0.00000000e+00, 3.41504008e-01
3.04684155e-02, 6.23979345e-02, 8.32412243e-02, 0.00000000e+00, 3.28797013e-01
3.02098021e-02, 6.21845722e-02, 8.32411721e-02, 0.00000000e+00, 3.19990039e-01
2.99649462e-02, 6.19560480e-02, 8.32410976e-02, 0.00000000e+00, 3.15116972e-01
3.32561657e-02, 6.35027215e-02, 8.42124894e-02, 0.00000000e+00, 6.97948575e-01
3.29179615e-02, 6.34596795e-02, 8.42124447e-02, 0.00000000e+00, 5.65774322e-01
3.25832292e-02, 6.33965284e-02, 8.42123926e-02, 0.00000000e+00, 4.86965388e-01
3.22533697e-02, 6.33127913e-02, 8.42123479e-02, 0.00000000e+00, 4.33110505e-01
3.19303237e-02, 6.32069185e-02, 8.42123032e-02, 0.00000000e+00, 4.17163134e-01
3.16145904e-02, 6.30820245e-02, 8.42122585e-02, 0.00000000e+00, 3.96863341e-01
3.13072875e-02, 6.29385337e-02, 8.42122138e-02, 0.00000000e+00, 3.80536020e-01
3.10104564e-02, 6.27755523e-02, 8.42121691e-02, 0.00000000e+00, 3.61748725e-01
3.07252910e-02, 6.25938401e-02, 8.42121467e-02, 0.00000000e+00, 3.45075577e-01
3.04521397e-02, 6.23955913e-02, 8.42121094e-02, 0.00000000e+00, 3.32075894e-01
3.01918127e-02, 6.21814616e-02, 8.42120573e-02, 0.00000000e+00, 3.22951794e-01
2.99451612e-02, 6.19522035e-02, 8.42119828e-02, 0.00000000e+00, 3.18043768e-01
3.32561657e-02, 6.35029152e-02, 8.51833597e-02, 0.00000000e+00, 6.97595179e-01
3.29161659e-02, 6.34599254e-02, 8.51833150e-02, 0.00000000e+00, 5.65909743e-01
3.25796455e-02, 6.33966550e-02, 8.51832703e-02, 0.00000000e+00, 4.88563418e-01
3.22479270e-02, 6.33129776e-02, 8.51832256e-02, 0.00000000e+00, 4.36721593e-01
3.19230855e-02, 6.32068217e-02, 8.51831809e-02, 0.00000000e+00, 4.20369416e-01
3.16055641e-02, 6.30815774e-02, 8.51831362e-02, 0.00000000e+00, 3.99764001e-01
3.12964879e-02, 6.29376471e-02, 8.51830915e-02, 0.00000000e+00, 3.83652240e-01
3.09976898e-02, 6.27745017e-02, 8.51830468e-02, 0.00000000e+00, 3.65140021e-01
3.07107568e-02, 6.25921786e-02, 8.51830244e-02, 0.00000000e+00, 3.48242164e-01
3.04358639e-02, 6.23932444e-02, 8.51829872e-02, 0.00000000e+00, 3.35043818e-01
3.01738232e-02, 6.21783473e-02, 8.51829350e-02, 0.00000000e+00, 3.25542927e-01
2.99254917e-02, 6.19482435e-02, 8.51828605e-02, 0.00000000e+00, 3.20380539e-01
3.32561657e-02, 6.35031015e-02, 8.61542374e-02, 0.00000000e+00, 6.97091162e-01
3.29143703e-02, 6.34601712e-02, 8.61541927e-02, 0.00000000e+00, 5.65772355e-01
3.25760618e-02, 6.33967817e-02, 8.61541480e-02, 0.00000000e+00, 4.89751041e-01
3.22424881e-02, 6.33131638e-02, 8.61540958e-02, 0.00000000e+00, 4.39873099e-01
3.19158472e-02, 6.32067323e-02, 8.61540511e-02, 0.00000000e+00, 4.23144668e-01
3.15965377e-02, 6.30811304e-02, 8.61540139e-02, 0.00000000e+00, 4.02234465e-01
3.12856846e-02, 6.29367605e-02, 8.61539692e-02, 0.00000000e+00, 3.86342913e-01
3.09849251e-02, 6.27734438e-02, 8.61539245e-02, 0.00000000e+00, 3.68104070e-01
3.06962244e-02, 6.25905171e-02, 8.61539021e-02, 0.00000000e+00, 3.51003855e-01
3.04195862e-02, 6.23909011e-02, 8.61538649e-02, 0.00000000e+00, 3.37648302e-01
3.01558319e-02, 6.21752366e-02, 8.61538202e-02, 0.00000000e+00, 3.27796072e-01
2.99058203e-02, 6.19442798e-02, 8.61537457e-02, 0.00000000e+00, 3.22333217e-01
3.32561657e-02, 6.35032952e-02, 8.71251076e-02, 0.00000000e+00, 6.96434081e-01
3.29125710e-02, 6.34604171e-02, 8.71250629e-02, 0.00000000e+00, 5.65357387e-01
3.25724781e-02, 6.33969083e-02, 8.71250182e-02, 0.00000000e+00, 4.90525573e-01
3.22370492e-02, 6.33133426e-02, 8.71249735e-02, 0.00000000e+00, 4.42547858e-01
3.19086090e-02, 6.32066429e-02, 8.71249288e-02, 0.00000000e+00, 4.25517559e-01
3.15875113e-02, 6.30806834e-02, 8.71248841e-02, 0.00000000e+00, 4.04305816e-01
3.12748849e-02, 6.29358739e-02, 8.71248469e-02, 0.00000000e+00, 3.88665915e-01
3.09721623e-02, 6.27723932e-02, 8.71248022e-02, 0.00000000e+00, 3.70733440e-01
3.06816921e-02, 6.25888556e-02, 8.71247798e-02, 0.00000000e+00, 3.53401184e-01
3.04033104e-02, 6.23885542e-02, 8.71247426e-02, 0.00000000e+00, 3.39867890e-01
3.01378407e-02, 6.21721223e-02, 8.71246979e-02, 0.00000000e+00, 3.29685599e-01
2.98861489e-02, 6.19403198e-02, 8.71246308e-02, 0.00000000e+00, 3.23909789e-01
3.32561657e-02, 6.35034889e-02, 8.80959854e-02, 0.00000000e+00, 6.95610881e-01
3.29107754e-02, 6.34606555e-02, 8.80959406e-02, 0.00000000e+00, 5.64673305e-01
3.25688943e-02, 6.33970350e-02, 8.80958959e-02, 0.00000000e+00, 4.90758032e-01
3.22316438e-02, 6.33134022e-02, 8.80958512e-02, 0.00000000e+00, 4.44604099e-01
3.19013707e-02, 6.32065460e-02, 8.80958065e-02, 0.00000000e+00, 4.27545577e-01
3.15784849e-02, 6.30802363e-02, 8.80957618e-02, 0.00000000e+00, 4.06090915e-01
3.12640816e-02, 6.29349872e-02, 8.80957246e-02, 0.00000000e+00, 3.90604496e-01
3.09593976e-02, 6.27713352e-02, 8.80956799e-02, 0.00000000e+00, 3.73007357e-01
3.06671597e-02, 6.25872016e-02, 8.80956575e-02, 0.00000000e+00, 3.55551451e-01
3.03870328e-02, 6.23862073e-02, 8.80956203e-02, 0.00000000e+00, 3.41775030e-01
3.01198475e-02, 6.21690080e-02, 8.80955756e-02, 0.00000000e+00, 3.31235439e-01
2.98664756e-02, 6.19363561e-02, 8.80955160e-02, 0.00000000e+00, 3.25107217e-01
3.32561657e-02, 6.35036826e-02, 8.90668556e-02, 0.00000000e+00, 6.94492280e-01
3.29091214e-02, 6.34609237e-02, 8.90668184e-02, 0.00000000e+00, 5.63649476e-01
3.25656012e-02, 6.33972213e-02, 8.90667811e-02, 0.00000000e+00, 4.90438730e-01
3.22267227e-02, 6.33134469e-02, 8.90667364e-02, 0.00000000e+00, 4.46021557e-01
3.18947211e-02, 6.32066727e-02, 8.90666991e-02, 0.00000000e+00, 4.29224461e-01
3.15701924e-02, 6.30800948e-02, 8.90666693e-02, 0.00000000e+00, 4.07645345e-01
3.12541574e-02, 6.29345328e-02, 8.90666321e-02, 0.00000000e+00, 3.92063379e-01
3.09478343e-02, 6.27705082e-02, 8.90665948e-02, 0.00000000e+00, 3.74712378e-01
3.06537207e-02, 6.25862926e-02, 8.90665725e-02, 0.00000000e+00, 3.57430547e-01
3.03719454e-02, 6.23847768e-02, 8.90665501e-02, 0.00000000e+00, 3.43387216e-01
3.01031228e-02, 6.21669777e-02, 8.90665129e-02, 0.00000000e+00, 3.32456976e-01
2.98481267e-02, 6.19336516e-02, 8.90664533e-02, 0.00000000e+00, 3.25883001e-01
3.32561657e-02, 6.35038763e-02, 9.00377333e-02, 0.00000000e+00, 6.92963660e-01
3.29073519e-02, 6.34611771e-02, 9.00376961e-02, 0.00000000e+00, 5.62220931e-01
3.25620659e-02, 6.33973554e-02, 9.00376588e-02, 0.00000000e+00, 4.89692777e-01
3.22214179e-02, 6.33133948e-02, 9.00376141e-02, 0.00000000e+00, 4.46966916e-01
3.18875574e-02, 6.32066056e-02, 9.00375769e-02, 0.00000000e+00, 4.30532485e-01
3.15612443e-02, 6.30796850e-02, 9.00375471e-02, 0.00000000e+00, 4.08920318e-01
3.12434323e-02, 6.29336834e-02, 9.00375098e-02, 0.00000000e+00, 3.93159419e-01
3.09353415e-02, 6.27691448e-02, 9.00374725e-02, 0.00000000e+00, 3.75964254e-01
3.06392461e-02, 6.25846758e-02, 9.00374502e-02, 0.00000000e+00, 3.58958542e-01
3.03557087e-02, 6.23824634e-02, 9.00374278e-02, 0.00000000e+00, 3.44635725e-01
3.00851502e-02, 6.21638782e-02, 9.00373906e-02, 0.00000000e+00, 3.33358616e-01
2.98284497e-02, 6.19296841e-02, 9.00373384e-02, 0.00000000e+00, 3.26289207e-01
3.32561657e-02, 6.35040700e-02, 9.10086036e-02, 0.00000000e+00, 6.90976143e-01
3.29055823e-02, 6.34614229e-02, 9.10085663e-02, 0.00000000e+00, 5.60352564e-01
3.25585306e-02, 6.33974895e-02, 9.10085291e-02, 0.00000000e+00, 4.88559246e-01
3.22161131e-02, 6.33133352e-02, 9.10084918e-02, 0.00000000e+00, 4.47548270e-01
3.18803936e-02, 6.32065460e-02, 9.10084546e-02, 0.00000000e+00, 4.31544065e-01
3.15522961e-02, 6.30792677e-02, 9.10084248e-02, 0.00000000e+00, 4.09916013e-01
3.12327072e-02, 6.29328340e-02, 9.10083875e-02, 0.00000000e+00, 3.94004703e-01
3.09228506e-02, 6.27677739e-02, 9.10083577e-02, 0.00000000e+00, 3.76953423e-01
3.06247734e-02, 6.25830591e-02, 9.10083279e-02, 0.00000000e+00, 3.60173166e-01
3.03394720e-02, 6.23801500e-02, 9.10083055e-02, 0.00000000e+00, 3.45543444e-01
3.00671794e-02, 6.21607825e-02, 9.10082757e-02, 0.00000000e+00, 3.33947361e-01
2.98087727e-02, 6.19257167e-02, 9.10082161e-02, 0.00000000e+00, 3.26383859e-01
3.32561657e-02, 6.35042563e-02, 9.19794813e-02, 0.00000000e+00, 6.88392282e-01
3.29038128e-02, 6.34616762e-02, 9.19794440e-02, 0.00000000e+00, 5.57984293e-01
3.25549953e-02, 6.33976310e-02, 9.19794068e-02, 0.00000000e+00, 4.87070709e-01
3.22108120e-02, 6.33132830e-02, 9.19793695e-02, 0.00000000e+00, 4.47824597e-01
3.18732299e-02, 6.32064790e-02, 9.19793323e-02, 0.00000000e+00, 4.32299227e-01
3.15433480e-02, 6.30788505e-02, 9.19793025e-02, 0.00000000e+00, 4.10647750e-01
3.12219821e-02, 6.29319847e-02, 9.19792652e-02, 0.00000000e+00, 3.94569904e-01
3.09103597e-02, 6.27664104e-02, 9.19792354e-02, 0.00000000e+00, 3.77631605e-01
3.06103006e-02, 6.25814423e-02, 9.19792131e-02, 0.00000000e+00, 3.61061752e-01
3.03232372e-02, 6.23778366e-02, 9.19791833e-02, 0.00000000e+00, 3.46126854e-01
3.00492086e-02, 6.21576868e-02, 9.19791535e-02, 0.00000000e+00, 3.34189206e-01
2.97890976e-02, 6.19217530e-02, 9.19791013e-02, 0.00000000e+00, 3.26089352e-01
3.32561657e-02, 6.35044500e-02, 9.29503515e-02, 0.00000000e+00, 6.85067236e-01
3.29020433e-02, 6.34619221e-02, 9.29503143e-02, 0.00000000e+00, 5.55127680e-01
3.25514600e-02, 6.33977652e-02, 9.29502845e-02, 0.00000000e+00, 4.85285461e-01
3.22055072e-02, 6.33132309e-02, 9.29502472e-02, 0.00000000e+00, 4.47846860e-01
3.18660662e-02, 6.32064119e-02, 9.29502100e-02, 0.00000000e+00, 4.32803005e-01
3.15343998e-02, 6.30784407e-02, 9.29501802e-02, 0.00000000e+00, 4.11104560e-01
3.12112588e-02, 6.29311353e-02, 9.29501504e-02, 0.00000000e+00, 3.94848555e-01
3.08978688e-02, 6.27650470e-02, 9.29501131e-02, 0.00000000e+00, 3.77993286e-01
3.05958297e-02, 6.25798255e-02, 9.29500908e-02, 0.00000000e+00, 3.61606717e-01
3.03070042e-02, 6.23755231e-02, 9.29500684e-02, 0.00000000e+00, 3.46364677e-01
3.00312378e-02, 6.21545911e-02, 9.29500386e-02, 0.00000000e+00, 3.34087223e-01
2.97694206e-02, 6.19177856e-02, 9.29499865e-02, 0.00000000e+00, 3.25438321e-01
3.32561657e-02, 6.35046437e-02, 9.39212292e-02, 0.00000000e+00, 6.80990815e-01
3.29002738e-02, 6.34621754e-02, 9.39211920e-02, 0.00000000e+00, 5.51830411e-01
3.25479247e-02, 6.33979067e-02, 9.39211622e-02, 0.00000000e+00, 4.83198822e-01
3.22002061e-02, 6.33131713e-02, 9.39211249e-02, 0.00000000e+00, 4.47598696e-01
3.18589061e-02, 6.32063523e-02, 9.39210877e-02, 0.00000000e+00, 4.33028817e-01
3.15254554e-02, 6.30780235e-02, 9.39210579e-02, 0.00000000e+00, 4.11253691e-01
3.12005337e-02, 6.29302934e-02, 9.39210281e-02, 0.00000000e+00, 3.94820005e-01
3.08853779e-02, 6.27636835e-02, 9.39209983e-02, 0.00000000e+00, 3.78053755e-01
3.05813588e-02, 6.25782087e-02, 9.39209685e-02, 0.00000000e+00, 3.61847907e-01
3.02907713e-02, 6.23732097e-02, 9.39209461e-02, 0.00000000e+00, 3.46276164e-01
3.00132688e-02, 6.21514954e-02, 9.39209163e-02, 0.00000000e+00, 3.33643109e-01
2.97497455e-02, 6.19138218e-02, 9.39208716e-02, 0.00000000e+00, 3.24478477e-01
3.32561657e-02, 6.35048375e-02, 9.48920995e-02, 0.00000000e+00, 6.76416218e-01
3.28985006e-02, 6.34624511e-02, 9.48920697e-02, 0.00000000e+00, 5.48232794e-01
3.25443782e-02, 6.33980632e-02, 9.48920324e-02, 0.00000000e+00, 4.80821848e-01
3.21948901e-02, 6.33131415e-02, 9.48920026e-02, 0.00000000e+00, 4.47051346e-01
3.18517238e-02, 6.32063150e-02, 9.48919654e-02, 0.00000000e+00, 4.32992488e-01
3.15164886e-02, 6.30776435e-02, 9.48919356e-02, 0.00000000e+00, 4.11104143e-01
3.11897900e-02, 6.29294664e-02, 9.48919058e-02, 0.00000000e+00, 3.94514322e-01
3.08728628e-02, 6.27623498e-02, 9.48918760e-02, 0.00000000e+00, 3.77821296e-01
3.05668637e-02, 6.25766218e-02, 9.48918462e-02, 0.00000000e+00, 3.61775964e-01
3.02745141e-02, 6.23709261e-02, 9.48918238e-02, 0.00000000e+00, 3.45921248e-01
2.99952719e-02, 6.21484295e-02, 9.48917940e-02, 0.00000000e+00, 3.32897663e-01
2.97300443e-02, 6.19098805e-02, 9.48917493e-02, 0.00000000e+00, 3.23202044e-01
3.32561657e-02, 6.35050312e-02, 9.58629772e-02, 0.00000000e+00, 6.71712577e-01
3.28967161e-02, 6.34627640e-02, 9.58629400e-02, 0.00000000e+00, 5.44519961e-01
3.25408243e-02, 6.33982569e-02, 9.58629102e-02, 0.00000000e+00, 4.78199333e-01
3.21895666e-02, 6.33131191e-02, 9.58628729e-02, 0.00000000e+00, 4.46169347e-01
3.18445303e-02, 6.32063150e-02, 9.58628431e-02, 0.00000000e+00, 4.32682186e-01
3.15075032e-02, 6.30772859e-02, 9.58628133e-02, 0.00000000e+00, 4.10672367e-01
3.11790314e-02, 6.29286692e-02, 9.58627835e-02, 0.00000000e+00, 3.93985718e-01
3.08603253e-02, 6.27610385e-02, 9.58627537e-02, 0.00000000e+00, 3.77225667e-01
3.05525046e-02, 6.25748187e-02, 9.58627239e-02, 0.00000000e+00, 3.61221552e-01
3.02582346e-02, 6.23686612e-02, 9.58627090e-02, 0.00000000e+00, 3.45275730e-01
2.99772527e-02, 6.21453859e-02, 9.58626792e-02, 0.00000000e+00, 3.31865400e-01
2.97103245e-02, 6.19059578e-02, 9.58626345e-02, 0.00000000e+00, 3.21602851e-01
3.32561657e-02, 6.35052174e-02, 9.68338475e-02, 0.00000000e+00, 6.67144835e-01
3.28949355e-02, 6.34630695e-02, 9.68338177e-02, 0.00000000e+00, 5.40773153e-01
3.25372703e-02, 6.33984432e-02, 9.68337879e-02, 0.00000000e+00, 4.75363582e-01
3.21842469e-02, 6.33131042e-02, 9.68337506e-02, 0.00000000e+00, 4.44945395e-01
3.18373367e-02, 6.32063150e-02, 9.68337208e-02, 0.00000000e+00, 4.32057649e-01
3.14985216e-02, 6.30769283e-02, 9.68336910e-02, 0.00000000e+00, 4.09936577e-01
3.11682709e-02, 6.29278645e-02, 9.68336612e-02, 0.00000000e+00, 3.93195421e-01
3.08477897e-02, 6.27597347e-02, 9.68336314e-02, 0.00000000e+00, 3.76256555e-01
3.05382125e-02, 6.25729114e-02, 9.68336090e-02, 0.00000000e+00, 3.60201925e-01
3.02419588e-02, 6.23663999e-02, 9.68335867e-02, 0.00000000e+00, 3.44302654e-01
2.99592335e-02, 6.21423423e-02, 9.68335569e-02, 0.00000000e+00, 3.30497444e-01
2.96906047e-02, 6.19020388e-02, 9.68335196e-02, 0.00000000e+00, 3.19653511e-01
3.32561657e-02, 6.35054111e-02, 9.78047252e-02, 0.00000000e+00, 6.62847102e-01
3.28931548e-02, 6.34633824e-02, 9.78046879e-02, 0.00000000e+00, 5.37005126e-01
3.25337201e-02, 6.33986369e-02, 9.78046581e-02, 0.00000000e+00, 4.72351760e-01
3.21789235e-02, 6.33130819e-02, 9.78046283e-02, 0.00000000e+00, 4.43388879e-01
3.18301544e-02, 6.32062852e-02, 9.78045985e-02, 0.00000000e+00, 4.31109697e-01
3.14895399e-02, 6.30765706e-02, 9.78045687e-02, 0.00000000e+00, 4.08905447e-01
3.11575104e-02, 6.29270673e-02, 9.78045389e-02, 0.00000000e+00, 3.92086238e-01
3.08352523e-02, 6.27584234e-02, 9.78045166e-02, 0.00000000e+00, 3.74949008e-01
3.05239204e-02, 6.25710040e-02, 9.78044868e-02, 0.00000000e+00, 3.58832538e-01
3.02256811e-02, 6.23641349e-02, 9.78044644e-02, 0.00000000e+00, 3.42966855e-01
2.99412161e-02, 6.21392988e-02, 9.78044420e-02, 0.00000000e+00, 3.28736246e-01
2.96708848e-02, 6.18981197e-02, 9.78043973e-02, 0.00000000e+00, 3.17311913e-01
3.32561657e-02, 6.35056049e-02, 9.87755954e-02, 0.00000000e+00, 6.58905685e-01
3.28913741e-02, 6.34636879e-02, 9.87755656e-02, 0.00000000e+00, 5.33253729e-01
3.25301662e-02, 6.33988231e-02, 9.87755358e-02, 0.00000000e+00, 4.69181806e-01
3.21736000e-02, 6.33130670e-02, 9.87755060e-02, 0.00000000e+00, 4.41489071e-01
3.18230055e-02, 6.32061437e-02, 9.87754762e-02, 0.00000000e+00, 4.29774106e-01
3.14805582e-02, 6.30762130e-02, 9.87754464e-02, 0.00000000e+00, 4.07567888e-01
3.11467517e-02, 6.29262701e-02, 9.87754166e-02, 0.00000000e+00, 3.90664846e-01
3.08227167e-02, 6.27571195e-02, 9.87753943e-02, 0.00000000e+00, 3.73295665e-01
3.05096284e-02, 6.25690967e-02, 9.87753719e-02, 0.00000000e+00, 3.57062668e-01
3.02094426e-02, 6.23618253e-02, 9.87753421e-02, 0.00000000e+00, 3.41163725e-01
2.99231987e-02, 6.21362552e-02, 9.87753198e-02, 0.00000000e+00, 3.26514304e-01
2.96511650e-02, 6.18941970e-02, 9.87752825e-02, 0.00000000e+00, 3.14500690e-01
3.32561657e-02, 6.35057986e-02, 9.97464731e-02, 0.00000000e+00, 6.55389249e-01
3.28895934e-02, 6.34640008e-02, 9.97464433e-02, 0.00000000e+00, 5.29517233e-01
3.25266123e-02, 6.33990094e-02, 9.97464135e-02, 0.00000000e+00, 4.65788603e-01
3.21682766e-02, 6.33130446e-02, 9.97463837e-02, 0.00000000e+00, 4.39242542e-01
3.18158567e-02, 6.32060096e-02, 9.97463539e-02, 0.00000000e+00, 4.28076357e-01
3.14715728e-02, 6.30758628e-02, 9.97463241e-02, 0.00000000e+00, 4.05888379e-01
3.11359931e-02, 6.29254654e-02, 9.97463018e-02, 0.00000000e+00, 3.88882041e-01
3.08101792e-02, 6.27558082e-02, 9.97462720e-02, 0.00000000e+00, 3.71260136e-01
3.04953363e-02, 6.25671893e-02, 9.97462496e-02, 0.00000000e+00, 3.54839921e-01
3.01932450e-02, 6.23594597e-02, 9.97462273e-02, 0.00000000e+00, 3.38825583e-01
2.99051832e-02, 6.21332116e-02, 9.97462049e-02, 0.00000000e+00, 3.23771983e-01
2.96314452e-02, 6.18902780e-02, 9.97461677e-02, 0.00000000e+00, 3.11143428e-01
3.32561657e-02, 6.35059923e-02, 1.00717343e-01, 0.00000000e+00, 6.52156949e-01
3.28878127e-02, 6.34643063e-02, 1.00717314e-01, 0.00000000e+00, 5.25667787e-01
3.25230621e-02, 6.33992031e-02, 1.00717291e-01, 0.00000000e+00, 4.62115437e-01
3.21629532e-02, 6.33130297e-02, 1.00717261e-01, 0.00000000e+00, 4.36610818e-01
3.18087153e-02, 6.32058680e-02, 1.00717232e-01, 0.00000000e+00, 4.26009148e-01
3.14625949e-02, 6.30755052e-02, 1.00717202e-01, 0.00000000e+00, 4.03854668e-01
3.11252344e-02, 6.29246682e-02, 1.00717179e-01, 0.00000000e+00, 3.86675537e-01
3.07976436e-02, 6.27545044e-02, 1.00717157e-01, 0.00000000e+00, 3.68768245e-01
3.04810442e-02, 6.25652820e-02, 1.00717135e-01, 0.00000000e+00, 3.52147132e-01
3.01770493e-02, 6.23570904e-02, 1.00717105e-01, 0.00000000e+00, 3.35961252e-01
2.98871677e-02, 6.21301681e-02, 1.00717083e-01, 0.00000000e+00, 3.20453048e-01
2.96117254e-02, 6.18863590e-02, 1.00717045e-01, 0.00000000e+00, 3.07158977e-01
3.32561657e-02, 6.35061786e-02, 1.01688221e-01, 0.00000000e+00, 6.48944199e-01
3.28860320e-02, 6.34646192e-02, 1.01688191e-01, 0.00000000e+00, 5.21562636e-01
3.25195082e-02, 6.33993894e-02, 1.01688161e-01, 0.00000000e+00, 4.58150804e-01
3.21576335e-02, 6.33130148e-02, 1.01688139e-01, 0.00000000e+00, 4.33572233e-01
3.18016186e-02, 6.32055774e-02, 1.01688109e-01, 0.00000000e+00, 4.23434764e-01
3.14536132e-02, 6.30751476e-02, 1.01688080e-01, 0.00000000e+00, 4.01427150e-01
3.11144758e-02, 6.29238710e-02, 1.01688057e-01, 0.00000000e+00, 3.84048969e-01
3.07851080e-02, 6.27532005e-02, 1.01688035e-01, 0.00000000e+00, 3.65791351e-01
3.04667521e-02, 6.25633746e-02, 1.01688012e-01, 0.00000000e+00, 3.48924369e-01
3.01608518e-02, 6.23547249e-02, 1.01687990e-01, 0.00000000e+00, 3.32491398e-01
2.98691522e-02, 6.21271282e-02, 1.01687968e-01, 0.00000000e+00, 3.16476464e-01
2.95920074e-02, 6.18824400e-02, 1.01687931e-01, 0.00000000e+00, 3.02479267e-01
3.32561657e-02, 6.35063723e-02, 1.02659091e-01, 0.00000000e+00, 6.45548522e-01
3.28842513e-02, 6.34649247e-02, 1.02659062e-01, 0.00000000e+00, 5.17109990e-01
3.25159580e-02, 6.33995757e-02, 1.02659039e-01, 0.00000000e+00, 4.53840196e-01
3.21523100e-02, 6.33129925e-02, 1.02659009e-01, 0.00000000e+00, 4.30159837e-01
3.17945220e-02, 6.32052943e-02, 1.02658987e-01, 0.00000000e+00, 4.20304567e-01
3.14446315e-02, 6.30747974e-02, 1.02658957e-01, 0.00000000e+00, 3.98510695e-01
3.11037190e-02, 6.29230663e-02, 1.02658935e-01, 0.00000000e+00, 3.80953789e-01
3.07725724e-02, 6.27518892e-02, 1.02658913e-01, 0.00000000e+00, 3.62289667e-01
3.04524601e-02, 6.25614673e-02, 1.02658898e-01, 0.00000000e+00, 3.45042795e-01
3.01447343e-02, 6.23522513e-02, 1.02658868e-01, 0.00000000e+00, 3.28253239e-01
2.98511367e-02, 6.21240847e-02, 1.02658845e-01, 0.00000000e+00, 3.11796010e-01
2.95722876e-02, 6.18785210e-02, 1.02658816e-01, 0.00000000e+00, 2.97121614e-01
3.32561657e-02, 6.35065660e-02, 1.03629962e-01, 0.00000000e+00, 6.41799152e-01
3.28824781e-02, 6.34651631e-02, 1.03629939e-01, 0.00000000e+00, 5.12357354e-01
3.25124040e-02, 6.33997694e-02, 1.03629917e-01, 0.00000000e+00, 4.49196339e-01
3.21469866e-02, 6.33129776e-02, 1.03629887e-01, 0.00000000e+00, 4.26297396e-01
3.17874253e-02, 6.32050112e-02, 1.03629865e-01, 0.00000000e+00, 4.16590005e-01
3.14356983e-02, 6.30743280e-02, 1.03629835e-01, 0.00000000e+00, 3.94985467e-01
3.10929604e-02, 6.29222691e-02, 1.03629813e-01, 0.00000000e+00, 3.77263725e-01
3.07600368e-02, 6.27505854e-02, 1.03629798e-01, 0.00000000e+00, 3.58161569e-01
3.04381680e-02, 6.25595674e-02, 1.03629775e-01, 0.00000000e+00, 3.40419888e-01
3.01286764e-02, 6.23496957e-02, 1.03629753e-01, 0.00000000e+00, 3.23180050e-01
2.98331231e-02, 6.21210448e-02, 1.03629731e-01, 0.00000000e+00, 3.06373924e-01
2.95525696e-02, 6.18746020e-02, 1.03629701e-01, 0.00000000e+00, 2.91173071e-01
3.32561657e-02, 6.35067597e-02, 1.04600839e-01, 0.00000000e+00, 6.37441814e-01
3.28807160e-02, 6.34653643e-02, 1.04600817e-01, 0.00000000e+00, 5.07339597e-01
3.25088538e-02, 6.33999556e-02, 1.04600787e-01, 0.00000000e+00, 4.44197923e-01
3.21416631e-02, 6.33129552e-02, 1.04600765e-01, 0.00000000e+00, 4.21823710e-01
3.17803286e-02, 6.32047281e-02, 1.04600735e-01, 0.00000000e+00, 4.12268639e-01
3.14267650e-02, 6.30738586e-02, 1.04600713e-01, 0.00000000e+00, 3.90799373e-01
3.10822036e-02, 6.29214719e-02, 1.04600690e-01, 0.00000000e+00, 3.72869730e-01
3.07475030e-02, 6.27492815e-02, 1.04600675e-01, 0.00000000e+00, 3.53290379e-01
3.04238778e-02, 6.25576526e-02, 1.04600661e-01, 0.00000000e+00, 3.35032344e-01
3.01126204e-02, 6.23471402e-02, 1.04600638e-01, 0.00000000e+00, 3.17310572e-01
2.98152193e-02, 6.21178709e-02, 1.04600608e-01, 0.00000000e+00, 3.00196201e-01
2.95328517e-02, 6.18706830e-02, 1.04600579e-01, 0.00000000e+00, 2.84741700e-01
3.32561657e-02, 6.35069534e-02, 1.05571710e-01, 0.00000000e+00, 6.32184148e-01
3.28789502e-02, 6.34655654e-02, 1.05571687e-01, 0.00000000e+00, 5.01891017e-01
3.25052999e-02, 6.34001493e-02, 1.05571665e-01, 0.00000000e+00, 4.38674599e-01
3.21363434e-02, 6.33129328e-02, 1.05571643e-01, 0.00000000e+00, 4.16581064e-01
3.17732319e-02, 6.32044375e-02, 1.05571613e-01, 0.00000000e+00, 4.07253981e-01
3.14178318e-02, 6.30733892e-02, 1.05571590e-01, 0.00000000e+00, 3.85869235e-01
3.10714468e-02, 6.29206747e-02, 1.05571568e-01, 0.00000000e+00, 3.67647827e-01
3.07349674e-02, 6.27479702e-02, 1.05571553e-01, 0.00000000e+00, 3.47556889e-01
3.04095894e-02, 6.25557378e-02, 1.05571538e-01, 0.00000000e+00, 3.28837007e-01
